school_id,year,name,medical-exemptions,religious-exemptions,polio,measles,mumps,rubella,diphtheria,hepb,varicella,completely-immunized,street,city,county,state,zip,latitude,longitude,address,address2
3.32E+11,2014-2015,Beth Jacob Day School,0,0.14,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,85  PARKVILLE AVENUE,BROOKLYN,KINGS,NY,11230,40.6294632,-73.974884,"85 PARKVILLE AVENUE, BROOKLYN, NY, 11230","85 Parkville Ave, Brooklyn, NY 11230"
3.42E+11,2014-2015,S.D.A. Sch-Jackson Heights,0,0,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,72-25 WOODSIDE AVENUE,WOODSIDE,QUEENS,NY,11377,40.743225,-73.891906,"72-25 WOODSIDE AVENUE, WOODSIDE, NY, 11377","7225 Woodside Ave, Woodside, NY 11377"
3.53E+11,2014-2015,St. Joseph Hill Academy H S,0.22,0,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,850 HYLAN BOULEVARD,STATEN ISLAND,RICHMOND,NY,10305,40.599613,-74.070251,"850 HYLAN BOULEVARD, STATEN ISLAND, NY, 10305","850 Hylan Blvd, Staten Island, NY 10305"
3.11E+11,2014-2015,St. Spyridon Parochial School,0,0,100,100,100,100,100,100,100,100,120 WADSWORTH AVENUE,NEW YORK,NEW YORK,NY,10033,40.8486613,-73.9358941,"120 WADSWORTH AVENUE, NEW YORK, NY, 10033","120 Wadsworth Ave, New York, NY 10033"
3.53E+11,2014-2015,Academy Of St. Dorothy,0,0,100,100,100,100,96,100,96.4,93.2,1305 HYLAN BOULEVARD,STATEN ISLAND,RICHMOND,NY,10305,40.5975533,-74.0860596,"1305 HYLAN BOULEVARD, STATEN ISLAND, NY, 10305","1305 Hylan Blvd, Staten Island, NY 10305"
3.43E+11,2014-2015,Phyllis L.Susser School For Exceptional Children,0,0,100,100,100,100,100,100,100,100,71-64 168TH ST,FLUSHING,QUEENS,NY,11365,40.7627792,-73.7979965,"71-64 168TH ST, FLUSHING, NY, 11365","168th St, Flushing, NY 11358"
3.43E+11,2014-2015,Whitestone Academy,0,0.79,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,150-34 12 AVENUE,WHITESTONE,QUEENS,NY,11357,40.7908899,-73.8136987,"150-34 12 AVENUE, WHITESTONE, NY, 11357","150-34 12th Ave, Whitestone, NY 11357"
3.31E+11,2014-2015,Talmud Torah Tashbar,1.07,2.14,94.6,95.7,95.7,95.7,94.6,95.7,92.1,90.4,543 BEDFORD AVENUE - # 226,BROOKLYN,KINGS,NY,11217,40.7050056,-73.9617462,"543 BEDFORD AVENUE - # 226, BROOKLYN, NY, 11217","543 Bedford Ave, Brooklyn, NY 11211"
3.32E+11,2014-2015,Yeshiva Congregation Toras Yufa,0,0,100,100,100,100,100,100,100,100,1056 54TH ST,BROOKLYN,KINGS,NY,11219,40.6352272,-74.0004654,"1056 54TH ST, BROOKLYN, NY, 11219","1056 54th St, Brooklyn, NY 11219"
3.32E+11,2014-2015,St. Bernadette School,0.3,0,99.7,99.7,99.7,99.7,99.7,99.7,98.5,98.5,1313 83RD ST,BROOKLYN,KINGS,NY,11228,40.6155894,-74.0117081,"1313 83RD ST, BROOKLYN, NY, 11228","1313 83rd St, Brooklyn, NY 11228"
3.32E+11,2014-2015,Arista Prep School,0,0,100,100,100,100,100,100,100,100,275 KINGSTON AVENUE,BROOKLYN,KINGS,NY,11213,40.6702232,-73.9418488,"275 KINGSTON AVENUE, BROOKLYN, NY, 11213","275 Kingston Ave, Brooklyn, NY 11213"
3.32E+11,2014-2015,Yeshiva Beis Chaya Mushka,0,15.66,83.1,84.3,84.3,84.3,83.1,83.7,83.7,83.1,1505 CARROLL ST,BROOKLYN,KINGS,NY,11213,40.6664883,-73.93737,"1505 CARROLL ST, BROOKLYN, NY, 11213","1505 Carroll St, Brooklyn, NY 11213"
3.21E+11,2014-2015,St. Helena School,0,0,100,97,97,97,100,99.3,90,84.4,2050 BENEDICT AVENUE,BRONX,BRONX,NY,10462,40.8344503,-73.8562949,"2050 BENEDICT AVENUE, BRONX, NY, 10462","2050 Benedict Ave, Bronx, NY 10462"
3.43E+11,2014-2015,Ideal Montessori School,0,0.76,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,87-41 165TH ST,JAMAICA,QUEENS,NY,11432,40.7094681,-73.7979039,"87-41 165TH ST, JAMAICA, NY, 11432","87-41 165th St, Jamaica, NY 11432"
3.43E+11,2014-2015,Al-Iman School,0,1.03,99,99,99,99,99,99,99,99,89-89 VAN WYCK EXPRESSWAY,JAMAICA,QUEENS,NY,11435,40.7009199,-73.8151706,"89-89 VAN WYCK EXPRESSWAY, JAMAICA, NY, 11435","89-89 Van Wyck Expy, Jamaica, NY 11435"
3.32E+11,2014-2015,Elite High School,0,0,100,100,100,100,100,100,100,100,2115 BENSON AVENUE,BROOKLYN,KINGS,NY,11214,40.6015434,-73.9972458,"2115 BENSON AVENUE, BROOKLYN, NY, 11214","2115 Benson Ave, Brooklyn, NY 11214"
3.31E+11,2014-2015,Brooklyn Autism Center Academy,0,7.14,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,57 WILLOUGHBY STREET,BROOKLYN,KINGS,NY,11201,40.6925392,-73.9865341,"57 WILLOUGHBY STREET, BROOKLYN, NY, 11201","57 Willoughby St, Brooklyn, NY 11201"
3.31E+11,2014-2015,Talmud Torah Toldos Hillel-Krasna,0,0.55,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,35 WILLIAMSBURG STREET WEST,BROOKLYN,KINGS,NY,11211,40.7040215,-73.9599915,"35 WILLIAMSBURG STREET WEST, BROOKLYN, NY, 11211","Williamsburg st W, Brooklyn, NY 11211"
3.42E+11,2014-2015,Notre Dame Catholic Academy Of Ridgewood,0.38,0,98.9,98.1,97.7,97.7,98.5,98.9,98.9,90.6,62-32 61ST ST.,RIDGEWOOD,QUEENS,NY,11285,40.7117768,-73.9018066,"62-32 61ST ST., RIDGEWOOD, NY, 11285","62-32 61st St, Ridgewood, NY 11385"
3.31E+11,2014-2015,Park Slope Christian Acad,0,3.23,90.3,80.6,80.6,80.6,90.3,87.1,74.2,64.5,98 5TH STREET,BROOKLYN,KINGS,NY,11217,40.6755079,-73.9925169,"98 5TH STREET, BROOKLYN, NY, 11217","98 5th St, Brooklyn, NY 11215"
3.43E+11,2014-2015,Our Lady Queen-Martyrs Sch,0,0.34,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,72-55 AUSTIN ST,FOREST HILLS,QUEENS,NY,11375,40.7187425,-73.8411719,"72-55 AUSTIN ST, FOREST HILLS, NY, 11375","72-55 Austin St, Forest Hills, NY 11375"
3.32E+11,2014-2015,Dimitrios & Georgia Kaloidis Parochial School,0,0,38.2,79.4,79.4,79.4,47.1,91.2,85.3,35.3,8502 RIDGE BOULEVARD,BROOKLYN,KINGS,NY,11209,40.6248055,-74.0338669,"8502 RIDGE BOULEVARD, BROOKLYN, NY, 11209","8502 Ridge Blvd, Brooklyn, NY 11209"
3.32E+11,2014-2015,Charles Churn Christian Academy,0,1.08,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,1052 GREENE AVENUE,BROOKLYN,KINGS,NY,11221,40.6911049,-73.9256363,"1052 GREENE AVENUE, BROOKLYN, NY, 11221","1052 Greene Ave, Brooklyn, NY 11221"
3.32E+11,2014-2015,Nefesh Academy,0,1.89,94.3,94.3,94.3,94.3,94.3,94.3,90.6,90.6,1750 E. 18TH ST.,BROOKLYN,KINGS,NY,11229,40.6073456,-73.9553909,"1750 E. 18TH ST., BROOKLYN, NY, 11229","1750 E 18th St, Brooklyn, NY 11229"
3.10E+11,2014-2015,Leman Manhattan Prep,0,1.97,97.8,97.6,97.6,97.6,98,96.3,97.8,95.9,41 BROAD STREET,NEW YORK,NEW YORK,NY,10004,40.7057533,-74.0110855,"41 BROAD STREET, NEW YORK, NY, 10004","41 Broad St, New York, NY 10004"
3.43E+11,2014-2015,Queens Children'S Psychiatric Center,0,0,100,100,100,100,100,100,100,100,74-03 COMMONWEALTH BOULEVARD,BELLEROSE,QUEENS,NY,11426,40.7473422,-73.7281524,"74-03 COMMONWEALTH BOULEVARD, BELLEROSE, NY, 11426","74-03 Commonwealth Blvd, Bellerose, NY 11426"
3.10E+11,2014-2015,Corlears School,0,8.79,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,324 W 15TH ST,NEW YORK,NEW YORK,NY,10011,40.740715,-74.0032654,"324 W 15TH ST, NEW YORK, NY, 10011","324 W 15th St, New York, NY 10011"
3.43E+11,2014-2015,Saint Mary Church Christian Academy,0,0,100,100,100,100,100,100,100,100,86-20 114TH ST.,RICHMOND HILL,QUEENS,NY,11418,40.6991255,-73.83532,"86-20 114TH ST., RICHMOND HILL, NY, 11418","86-20 114th St, Richmond Hill, NY 11418"
3.11E+11,2014-2015,Great Oaks Charter,0,0,97.9,100,100,100,100,100,96.9,82.8,1 MONROE,NEW YORK,NEW YORK,NY,10002,40.7114147,-73.996677,"1 MONROE, NEW YORK, NY, 10002","1 Monroe St, New York, NY 10002"
3.11E+11,2014-2015,St. Mark The Evangelist School,0,0,100,100,100,100,100,100,100,100,55 W 138TH ST,NEW YORK,NEW YORK,NY,10037,40.8155152,-73.9381318,"55 W 138TH ST, NEW YORK, NY, 10037","55 W 138th St, New York, NY 10037"
3.10E+11,2014-2015,St. Paul School,0,0,99.6,99.6,99.6,99.6,99.6,99.6,99.6,95.9,114 E 118TH ST,NEW YORK,NEW YORK,NY,10035,40.8003225,-73.9417186,"114 E 118TH ST, NEW YORK, NY, 10035","114 E 118th St, New York, NY 10035"
3.10E+11,2014-2015,Robert Louis Stevenson School,0,1.67,96.7,96.7,96.7,96.7,96.7,85,96.7,85,24 W 74TH STREET,NEW YORK,NEW YORK,NY,10023,40.7778587,-73.9763565,"24 W 74TH STREET, NEW YORK, NY, 10023","24 W 74th St, New York, NY 10023"
3.21E+11,2014-2015,Salanter Akiba Riverdale School,0.13,0.25,99.1,99.1,99.1,99.1,99.4,99.1,98.6,98.4,655 W 254TH ST,BRONX,BRONX,NY,10471,40.9038429,-73.9111023,"655 W 254TH ST, BRONX, NY, 10471","655 W 254th St, Bronx, NY 10471"
3.43E+11,2014-2015,Yeshivat Ohr Haiim,0,0,100,100,100,100,100,100,96.7,95.1,86-06 135TH STREET,RICHMOND HILLS,QUEENS,NY,11418,40.7056721,-73.8205773,"86-06 135TH STREET, RICHMOND HILLS, NY, 11418","86-06 135th St, Richmond Hill, NY 11418"
3.32E+11,2014-2015,Jewish Ctr For Spec Educ,0,0,100,100,100,100,95.7,100,87,84.8,430 KENT AVENUE,BROOKLYN,KINGS,NY,11211,40.7094917,-73.9687271,"430 KENT AVENUE, BROOKLYN, NY, 11211","430 Kent Ave, Brooklyn, NY 11249"
3.21E+11,2014-2015,City Of Faith Christian School,0,0,100,100,100,100,100,100,100,100,3445 White Plains Rd,BRONX,BRONX,NY,10467,40.8768131,-73.8671055,"3445 White Plains Rd, BRONX, NY, 10467","3445 White Plains Rd, Bronx, NY 10467"
3.31E+11,2014-2015,Queens Of All Saints,0,0,99,99,99,99,99,99,99,99,300 VANDERBILT AVENUE,BROOKLYN,KINGS,NY,11205,40.6884842,-73.9692307,"300 VANDERBILT AVENUE, BROOKLYN, NY, 11205","300 Vanderbilt Ave, Brooklyn, NY 11205"
3.10E+11,2014-2015,Nightingale Bamford School,0,0.18,99.8,99.8,99.8,99.8,99.8,99.5,99.8,99.5,20 E 92ND ST,NEW YORK,NEW YORK,NY,10128,40.7847176,-73.9567337,"20 E 92ND ST, NEW YORK, NY, 10128","20 E 92nd St, New York, NY, 10128"
3.21E+11,2014-2015,St. Philip Neri School,0,0,100,100,100,100,100,100,100,89.4,3031 GRAND CONCOURSE,BRONX,BRONX,NY,10468,40.8739204,-73.8874588,"3031 GRAND CONCOURSE, BRONX, NY, 10468","3031 Grand Concourse, Bronx, NY 10468"
3.43E+11,2014-2015,Learning Tree Multi-Cultural School,0,0,100,100,100,100,100,100,100,100,103-02 NORTHERN BOULEVARD,CORONA,QUEENS,NY,11368,40.7576057,-73.8653748,"103-02 NORTHERN BOULEVARD, CORONA, NY, 11368","103-02 Northern Blvd, Corona, NY 11368"
3.21E+11,2014-2015,Wake-Eden Christian Academy,5,0,95,95,95,95,95,95,95,95,2074 STRANG AVENUE,BRONX,BRONX,NY,10466,40.890579,-73.839607,"2074 STRANG AVENUE, BRONX, NY, 10466","2074 Strang Ave, Bronx, NY 10466"
3.10E+11,2014-2015,The Speyer Legacy School,0.41,2.03,97.6,97.6,97.6,97.6,97.6,97.2,97.2,97.2,925 9TH AVENUE,NEW YORK,NEW YORK,NY,10024,40.7687952,-73.9851469,"925 9TH AVENUE, NEW YORK, NY, 10024","925 9th Ave, New York, NY 10019"
3.43E+11,2014-2015,Ideal Islamic School,0,0,100,68.4,68.4,68.4,100,100,100,57.9,31-29 12TH STREET,LONG ISLAND CITY,QUEENS,NY,11106,40.7581482,-73.9408112,"31-29 12TH STREET, LONG ISLAND CITY, NY, 11106","12th St, Long Island City, NY 11101"
3.31E+11,2014-2015,Congregation Ahavas Shulem Dna Tiferes Bnos,0,2.34,96.7,96.3,96.3,96.3,97,95.3,96.7,93.6,585 MARCY AVENUE,BROOKLYN,KINGS,NY,11205,40.6951065,-73.9488525,"585 MARCY AVENUE, BROOKLYN, NY, 11205","585 Marcy Ave, Brooklyn, NY 11206"
3.32E+11,2014-2015,Visitation Academy,0.77,0,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,RIDGE BOULEVARD AND 89 ST,BROOKLYN,KINGS,NY,11209,40.6219999,-74.0346202,"RIDGE BOULEVARD AND 89 ST, BROOKLYN, NY, 11209","Ridge Blvd & 89th St, Brooklyn, NY 11209"
3.32E+11,2014-2015,Yeshiva Imrei Phi,0,0,100,100,100,100,100,100,100,100,1462 38TH ST,BROOKLYN,KINGS,NY,11218,40.6386948,-73.9820404,"1462 38TH ST, BROOKLYN, NY, 11218","1462 38th St, Brooklyn, NY 11218"
3.10E+11,2014-2015,Connelly Ctr Education-Holy Child-Ms,0,1.3,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,220 E 4TH ST,NEW YORK,NEW YORK,NY,10009,40.723468,-73.983535,"220 E 4TH ST, NEW YORK, NY, 10009","220 E 4th St, New York, NY 10009"
3.32E+11,2014-2015,Yeshiva Derech Chaim,0,0,100,100,100,100,100,100,100,100,1573 39TH ST,BROOKLYN,KINGS,NY,11204,40.6370578,-73.9803102,"1573 39TH ST, BROOKLYN, NY, 11204","1573 39th St, Brooklyn, NY 11218"
3.32E+11,2014-2015,Yeshiva And Mesifta V'Yoel Moshe,0,0.36,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,5301 14TH AVENUE,BROOKLYN,KINGS,NY,11219,40.6309547,-73.9921722,"5301 14TH AVENUE, BROOKLYN, NY, 11219","5301 14th Ave, Brooklyn, NY 11219"
3.32E+11,2014-2015,St. Athanasius School,0,0.41,98.4,99.2,99.2,99.2,98.4,98,96.7,95.1,6120 BAY PKY,BROOKLYN,KINGS,NY,11204,40.6159656,-73.9792842,"6120 BAY PKY, BROOKLYN, NY, 11204","6120 Bay Pkwy, Brooklyn, NY 11204"
3.32E+11,2014-2015,Crown Heights Yeshiva,0,0.4,96.8,96,96,96,96.8,96.8,91.9,91.1,6363 AVENUE U,BROOKLYN,KINGS,NY,11234,40.6162439,-73.9127132,"6363 AVENUE U, BROOKLYN, NY, 11234","6363 Avenue U, Brooklyn, NY 11234"
3.32E+11,2014-2015,Yeshivat Ohel Torah,0.6,5.42,94,94,94,94,94,94,94,94,2600 OCEAN AVENUE,BROOKLYN,KINGS,NY,11229,40.5979233,-73.9514771,"2600 OCEAN AVENUE, BROOKLYN, NY, 11229","2600 Ocean Ave, Brooklyn, NY 11229"
3.31E+11,2014-2015,Ohel Chaya,6.9,0,89.7,69,69,69,89.7,82.8,65.5,51.7,16 SUMNER PL,BROOKLYN,KINGS,NY,11206,40.7006416,-73.9404907,"16 SUMNER PL, BROOKLYN, NY, 11206","16 Sumner Pl, Brooklyn, NY 11206"
3.32E+11,2014-2015,Mirrer Yeshiva Elem Sch,0.25,0,99.5,99.8,99.8,99.8,99.3,99,98,97,1795 OCEAN PKY,BROOKLYN,KINGS,NY,11223,40.6050336,-73.9664982,"1795 OCEAN PKY, BROOKLYN, NY, 11223","1795 Ocean Pkwy, Brooklyn, NY 11223"
3.31E+11,2014-2015,Bnos Square Of Williamsburg,0,2.87,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,712 BEDFORD AVENUE,BROOKLYN,KINGS,NY,11206,40.6995125,-73.9574356,"712 BEDFORD AVENUE, BROOKLYN, NY, 11206","712 Bedford Ave, Brooklyn, NY 11206"
3.21E+11,2014-2015,St. Ignatius School,0,0,100,100,100,100,100,100,100,100,740 MANIDA STREET,BRONX,BRONX,NY,10474,40.8153496,-73.8883057,"740 MANIDA STREET, BRONX, NY, 10474","740 Manida St, Bronx, NY 10474"
3.43E+11,2014-2015,St. Thomas Apostle School,0,0,100,100,100,100,100,100,100,100,87-49 87 ST,WOODHAVEN,QUEENS,NY,11421,40.6918506,-73.8568883,"87-49 87 ST, WOODHAVEN, NY, 11421","87-49 87th St, Woodhaven, NY 11421"
3.10E+11,2014-2015,Ecole Internationale De New York,0,0,94.9,95.6,95.6,95.6,95.6,94.9,93.4,93.4,111 E 22ND ST,NEW YORK,NEW YORK,NY,10010,40.7394104,-73.9860077,"111 E 22ND ST, NEW YORK, NY, 10010","111 E 22nd St, New York, NY 10010"
3.32E+11,2014-2015,Mosdos Chasidei Sq.-T.Y.Y. Boro Park,0,0.26,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,1373 43RD STREET,BROOKLYN,KINGS,NY,11219,40.6374883,-73.9870472,"1373 43RD STREET, BROOKLYN, NY, 11219","1373 43rd St, Brooklyn, NY 11219"
3.10E+11,2014-2015,Dalton School (The),0,0.46,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,108 E 89TH ST,NEW YORK,NEW YORK,NY,10028,40.7815475,-73.9550552,"108 E 89TH ST, NEW YORK, NY, 10028","108 E 89th St, New York, NY 10128"
3.32E+11,2014-2015,Mirrer Yeshiva H S,0,0,100,100,100,100,100,100,100,100,1795 OCEAN PKY,BROOKLYN,KINGS,NY,11223,40.6050336,-73.9664982,"1795 OCEAN PKY, BROOKLYN, NY, 11223","1795 Ocean Pkwy, Brooklyn, NY 11223"
3.10E+11,2014-2015,Guardian Angel School,0,0,100,100,100,100,100,100,100,100,193 10TH AVENUE,NEW YORK,NEW YORK,NY,10011,40.7467762,-74.004902,"193 10TH AVENUE, NEW YORK, NY, 10011","193 10th Ave, New York, NY 10011"
3.32E+11,2014-2015,Bais Issac Zui/Kesser Malka,0,0,100,100,100,100,100,100,100,100,1019 46TH STREET,BROOKLYN,KINGS,NY,11219,40.640522,-73.9962234,"1019 46TH STREET, BROOKLYN, NY, 11219","1019 46th St, Brooklyn, NY 11219"
3.32E+11,2014-2015,Tomer D Vora H S For Girls,0,0,100,100,100,100,100,100,100,100,5801  16TH AVENUE,BROOKLYN,KINGS,NY,11204,40.6256943,-73.9905548,"5801 16TH AVENUE, BROOKLYN, NY, 11204","5801 16th Ave, Brooklyn, NY 11204"
3.43E+11,2014-2015,Jamaica Sda -Busy Bee Learning Center,0,0,100,100,100,100,100,100,100,100,8828 163 ST,JAMAICA,QUEENS,NY,11432,40.7086792,-73.7993317,"8828 163 ST, JAMAICA, NY, 11432","163rd St, Jamaica, NY 11432"
3.32E+11,2014-2015,Yeshiva Shaarei Yosher,15.38,0,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,4102 16TH AVENUE,BROOKLYN,KINGS,NY,11204,40.6354485,-73.9811935,"4102 16TH AVENUE, BROOKLYN, NY, 11204","4102 16th Ave, Brooklyn, NY 11204"
3.32E+11,2014-2015,Bais Yitzchak School,0,0,100,100,100,100,100,100,76.9,76.9,1413 45TH STREET,BROOKLYN,KINGS,NY,11219,40.635849,-73.9869766,"1413 45TH STREET, BROOKLYN, NY, 11219","1413 45th St, Brooklyn, NY 11219"
3.32E+11,2014-2015,Masores Bais Yaakov Elementary,0,0.39,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,1395 OCEAN AVENUE,BROOKLYN,KINGS,NY,11230,40.6282521,-73.9568067,"1395 OCEAN AVENUE, BROOKLYN, NY, 11230","1395 Ocean Ave, Brooklyn, NY 11230"
3.31E+11,2014-2015,Brooklyn Friends School,0.14,0.57,99,99.1,99.1,99.1,99,98.4,99,98.3,375 PEARL STREET,BROOKLYN,KINGS,NY,11201,40.6927872,-73.9878998,"375 PEARL STREET, BROOKLYN, NY, 11201","375 Pearl St, Brooklyn, NY 11201"
3.32E+11,2014-2015,Zvi Dov Roth Academy Of Yeshiva Rambam,0,0,100,100,100,100,100,100,100,100,3300 KINGS HIGHWAY,BROOKLYN,KINGS,NY,11234,40.6184996,-73.9422309,"3300 KINGS HIGHWAY, BROOKLYN, NY, 11234","3300 Kings Hwy, Brooklyn, NY 11234"
3.10E+11,2014-2015,Lycee Francais De N Y,0.46,1.39,98.2,98.1,98.1,98.1,98.2,97.2,97.2,96.3,505 EAST 75TH  STREET,NEW YORK,NEW YORK,NY,10021,40.7687462,-73.9520511,"505 EAST 75TH STREET, NEW YORK, NY, 10021","505 E 75th St, New York, NY 10021"
3.21E+11,2014-2015,St. Luke School,0,0,98.3,98.3,98.3,98.3,97.1,98.3,98.3,94.3,608 E 139TH ST,BRONX,BRONX,NY,10454,40.8063278,-73.915062,"608 E 139TH ST, BRONX, NY, 10454","608 E 139th St, Bronx, NY 10454"
3.53E+11,2014-2015,Holy Rosary School,0,0,100,100,100,100,99.5,100,99,98,100 JEROME AVENUE,STATEN ISLAND,RICHMOND,NY,10305,40.5961534,-74.076122,"100 JEROME AVENUE, STATEN ISLAND, NY, 10305","100 Jerome Ave, Staten Island, NY 10305"
3.31E+11,2014-2015,Beth Rachel School For Girls,0,1.46,97.3,97.4,97.4,97.4,96.3,97,96.5,94.6,82 LEE AVENUE,BROOKLYN,KINGS,NY,11211,40.704998,-73.9596024,"82 LEE AVENUE, BROOKLYN, NY, 11211","82 Lee Ave, Brooklyn, NY 11211"
3.32E+11,2014-2015,Yeshiva Yesode Hatorah Nachlas Yakov,0,0,100,100,100,100,100,100,97.3,97.3,1350 50 STREET,BROOKLYN,KINGS,NY,11219,40.633461,-73.9914932,"1350 50 STREET, BROOKLYN, NY, 11219","1350 50th St, Brooklyn, NY 11219"
3.31E+11,2014-2015,St. Ann'S School,0.1,0.19,99.7,99.7,99.7,99.7,99.6,99.5,99.6,99.3,129 PIERREPON ST,BROOKLYN,KINGS,NY,11201,40.6950921,-73.9923721,"129 PIERREPON ST, BROOKLYN, NY, 11201","129 Pierrepont St, Brooklyn, NY 11201"
3.10E+11,2014-2015,Beth Jacob Elem School,0,1.17,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,142 BROOME STREET,NEW YORK,NEW YORK,NY,10002,40.716518,-73.984237,"142 BROOME STREET, NEW YORK, NY, 10002","142 Broome St, New York, NY 10002"
3.32E+11,2014-2015,Sterling School (The),0,0,100,100,100,100,100,100,100,100,299 PACIFIC STREET,BROOKLYN,KINGS,NY,11201,40.6878052,-73.9885483,"299 PACIFIC STREET, BROOKLYN, NY, 11201","299 Pacific St, Brooklyn, NY 11201"
3.32E+11,2014-2015,Big Apple Academy,0,0,100,100,100,100,100,100,100,100,2937 86TH STREET,BROOKLYN,KINGS,NY,11223,40.5907784,-73.974823,"2937 86TH STREET, BROOKLYN, NY, 11223","2937 86th St, Brooklyn, NY 11223"
3.10E+11,2014-2015,Brearley School (The),0,0.19,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,610 E 83RD STREET,NEW YORK,NEW YORK,NY,10028,40.7724986,-73.9454737,"610 E 83RD STREET, NEW YORK, NY, 10028","610 E 83rd Street, New York, NY, 10028"
3.43E+11,2014-2015,Muslim Center Elementary School,0,0,100,100,100,100,100,100,97.7,93.1,137-58 GERANIUM AVENUE,FLUSHING,QUEENS,NY,11355,40.7507385,-73.8209561,"137-58 GERANIUM AVENUE, FLUSHING, NY, 11355","137-58 Geranium Ave, Flushing, NY 11355"
3.32E+11,2014-2015,Packer Collegiate Inst,0,0.4,99.4,99.6,99.6,99.6,99.1,99.1,99.2,98,170 JORALEMON ST,BROOKLYN,KINGS,NY,11201,40.6923828,-73.9925079,"170 JORALEMON ST, BROOKLYN, NY, 11201","170 Joralemon St, Brooklyn, NY 11201"
3.10E+11,2014-2015,Ramaz Ms,0,0,100,100,100,100,100,100,99.6,99.6,114 EAST 85TH STREET,NEW YORK,NEW YORK,NY,10028,40.7791827,-73.9570876,"114 EAST 85TH STREET, NEW YORK, NY, 10028","114 E 85th St, New York, NY 10028"
3.32E+11,2014-2015,Bnos Yakov,0,1.11,98.9,98.9,98.9,98.9,98.9,98.3,95.4,95.2,1402 40TH STREET,BROOKLYN,KINGS,NY,11218,40.6383972,-73.9845657,"1402 40TH STREET, BROOKLYN, NY, 11218","1402 40th St, Brooklyn, NY 11218"
3.11E+11,2014-2015,St. Rose Of Lima School,0,0,100,98.7,98.7,98.7,100,100,100,98.1,517 W 164TH ST,NEW YORK,NEW YORK,NY,10032,40.8375549,-73.9394823,"517 W 164TH ST, NEW YORK, NY, 10032","517 W 164th St, New York, NY 10032"
3.43E+11,2014-2015,Yeshiva Of Central Queens,0.12,0.58,99.2,99.1,99.1,99.1,99.2,99.2,99,99,147-37 70TH RD,FLUSHING,QUEENS,NY,11367,40.7297107,-73.8196398,"147-37 70TH RD, FLUSHING, NY, 11367","147-37 70th Rd, Flushing, NY 11367"
3.21E+11,2014-2015,St. Francis Of Assisi School,0,0,99.2,99.2,99.2,99.2,99.2,99.2,98.4,89.8,4300 BAYCHESTER AVENUE,BRONX,BRONX,NY,10466,40.8972969,-73.8449478,"4300 BAYCHESTER AVENUE, BRONX, NY, 10466","4300 Baychester Ave, Bronx, NY 10466"
3.32E+11,2014-2015,Great Oak Elem Sch,0,1.08,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,4718 FARRAGUT ROAD,BROOKLYN,KINGS,NY,11203,40.6370277,-73.931076,"4718 FARRAGUT ROAD, BROOKLYN, NY, 11203","4718 Farragut Rd, Brooklyn, NY 11203"
3.10E+11,2014-2015,Islamic Cultural Center School,0,1.33,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,222 E 97TH ST.,NEW YORK,NEW YORK,NY,10029,40.7854423,-73.9478756,"222 E 97TH ST., NEW YORK, NY, 10029","222 E 97th St, New York, NY 10029"
3.21E+11,2014-2015,Greek American Inst-N Y,0,3.66,93.9,93.3,93.3,93.3,93.9,93.9,90.2,88.4,3573 BRUCKNER BOULEVARD,BRONX,BRONX,NY,10461,40.8496628,-73.8282166,"3573 BRUCKNER BOULEVARD, BRONX, NY, 10461","3573 Bruckner Blvd, Bronx, NY 10461"
3.10E+11,2014-2015,Rebecca School,0,8.04,81.3,82.1,82.1,83,79.5,80.4,75.9,67,40 EAST 30 STREET,NEW  YORK,NEW YORK,NY,10016,40.7450395,-73.98442,"40 EAST 30 STREET, NEW YORK, NY, 10016","40 E 30th St, New York, NY 10016"
3.32E+11,2014-2015,Hebron Sda Bilingual School,0,2,84,84,84,84,84,84,84,84,920 PARK PLACE,BROOKLYN,KINGS,NY,11213,40.6727791,-73.9466934,"920 PARK PLACE, BROOKLYN, NY, 11213","920 Park Pl, Brooklyn, NY 11213"
